

x(m), Y
-1.02913e-06, 0.0368196
-9.99139e-07, 0.0400968
-9.69145e-07, 0.0428538
-9.39152e-07, 0.045027
-9.09158e-07, 0.0465732
-8.79164e-07, 0.0474683
-8.4917e-07, 0.0477057
-8.19177e-07, 0.0472964
-7.89183e-07, 0.0462692
-7.59189e-07, 0.0446727
-7.29195e-07, 0.0425784
-6.99202e-07, 0.0400868
-6.69208e-07, 0.0373375
-6.39214e-07, 0.0345227
-6.0922e-07, 0.0319047
-5.79227e-07, 0.029824
-5.49233e-07, 0.0286713
-5.19239e-07, 0.0287875
-4.89245e-07, 0.0303209
-4.59252e-07, 0.0331651
-4.29258e-07, 0.037041
-3.99264e-07, 0.0416259
-3.6927e-07, 0.046631
-3.39277e-07, 0.0518216
-3.09283e-07, 0.0570128
-2.79289e-07, 0.0620582
-2.49295e-07, 0.0668431
-2.19302e-07, 0.0712775
-1.89308e-07, 0.0752938
-1.59314e-07, 0.0788444
-1.2932e-07, 0.0819012
-9.93266e-08, 0.0844543
-6.93329e-08, 0.0865119
-3.93392e-08, 0.0880992
-9.3454e-09, 0.0892577
2.06483e-08, 0.0900436
5.06421e-08, 0.0905267
8.06358e-08, 0.0907873
1.1063e-07, 0.0909144
1.40623e-07, 0.0910017
1.70617e-07, 0.0911434
2.00611e-07, 0.0914297
2.30605e-07, 0.0919412
2.60598e-07, 0.0927436
2.90592e-07, 0.0938829
3.20586e-07, 0.0953818
3.5058e-07, 0.0972379
3.80573e-07, 0.0994235
4.10567e-07, 0.101888
4.40561e-07, 0.104563
4.70555e-07, 0.107361
5.00548e-07, 0.110187
5.30542e-07, 0.112941
5.60536e-07, 0.115518
5.9053e-07, 0.11782
6.20523e-07, 0.11975
6.50517e-07, 0.121223
6.80511e-07, 0.122163
7.10505e-07, 0.122507
7.40498e-07, 0.122207
7.70492e-07, 0.121228
8.00486e-07, 0.119552
8.3048e-07, 0.117177
8.60473e-07, 0.114115
8.90467e-07, 0.110396
9.20461e-07, 0.106061
9.50455e-07, 0.101167
9.80448e-07, 0.0957871
1.01044e-06, 0.0900084
1.04044e-06, 0.0839371
1.07043e-06, 0.077703
1.10042e-06, 0.0714666
1.13042e-06, 0.0654314
1.16041e-06, 0.059857
1.1904e-06, 0.0550695
1.2204e-06, 0.051453
1.25039e-06, 0.049396
1.28039e-06, 0.0491827
1.31038e-06, 0.0508764
1.34037e-06, 0.0542923
1.37037e-06, 0.0590837
1.40036e-06, 0.0648618
1.43035e-06, 0.0712732
1.46035e-06, 0.0780256
1.49034e-06, 0.0848846
1.52034e-06, 0.091663
1.55033e-06, 0.0982096
1.58032e-06, 0.104401
1.61032e-06, 0.110138
1.64031e-06, 0.115338
1.6703e-06, 0.119939
1.7003e-06, 0.123891
1.73029e-06, 0.127163
1.76029e-06, 0.129735
1.79028e-06, 0.131605
1.82027e-06, 0.13278
1.85027e-06, 0.13328
1.88026e-06, 0.133137
1.91025e-06, 0.132394
1.94025e-06, 0.1311
1.97024e-06, 0.129315
2.00024e-06, 0.127104
2.03023e-06, 0.12454
2.06022e-06, 0.1217
2.09022e-06, 0.118664
2.12021e-06, 0.115514
2.1502e-06, 0.112335
2.1802e-06, 0.109207
2.21019e-06, 0.106208
2.24019e-06, 0.103407
2.27018e-06, 0.100864
2.30017e-06, 0.0986242
2.33017e-06, 0.0967158
2.36016e-06, 0.0951503
2.39015e-06, 0.0939215
2.42015e-06, 0.0930073
2.45014e-06, 0.0923728
2.48014e-06, 0.0919752
2.51013e-06, 0.0917683
2.54012e-06, 0.0917072
2.57012e-06, 0.0917526
2.60011e-06, 0.0918739
2.6301e-06, 0.0920507
2.6601e-06, 0.0922744
2.69009e-06, 0.0925477
2.72009e-06, 0.0928833
2.75008e-06, 0.0933024
2.78007e-06, 0.093832
2.81007e-06, 0.0945017
2.84006e-06, 0.0953407
2.87005e-06, 0.0963742
2.90005e-06, 0.0976201
2.93004e-06, 0.0990866
2.96004e-06, 0.10077
2.99003e-06, 0.102653
3.02002e-06, 0.104704
3.05002e-06, 0.106881
3.08001e-06, 0.109128
3.11e-06, 0.11138
3.14e-06, 0.113565
3.16999e-06, 0.115605
3.19999e-06, 0.117423
3.22998e-06, 0.11894
3.25997e-06, 0.120081
3.28997e-06, 0.120778
3.31996e-06, 0.120971
3.34995e-06, 0.120611
3.37995e-06, 0.119662
3.40994e-06, 0.1181
3.43994e-06, 0.115918
3.46993e-06, 0.113128
3.49992e-06, 0.109757
3.52992e-06, 0.105854
3.55991e-06, 0.101488
3.5899e-06, 0.0967507
3.6199e-06, 0.0917611
3.64989e-06, 0.0866663
3.67989e-06, 0.0816466
3.70988e-06, 0.0769179
3.73987e-06, 0.0727301
3.76987e-06, 0.069356
3.79986e-06, 0.0670648
3.82985e-06, 0.0660782
3.85985e-06, 0.0665194
3.88984e-06, 0.0683809
3.91984e-06, 0.0715286
3.94983e-06, 0.0757404
3.97982e-06, 0.0807554
4.00982e-06, 0.0863127
4.03981e-06, 0.0921729
4.0698e-06, 0.0981263
4.0998e-06, 0.103992
4.12979e-06, 0.109617
4.15979e-06, 0.11487
4.18978e-06, 0.11964
4.21977e-06, 0.123835
4.24977e-06, 0.127378
4.27976e-06, 0.130208
4.30975e-06, 0.132281
4.33975e-06, 0.133565
4.36974e-06, 0.134044
4.39974e-06, 0.133716
4.42973e-06, 0.132592
4.45972e-06, 0.130698
4.48972e-06, 0.128072
4.51971e-06, 0.124767
4.5497e-06, 0.120846
4.5797e-06, 0.11639
4.60969e-06, 0.111492
4.63969e-06, 0.106261
4.66968e-06, 0.100824
4.69967e-06, 0.0953296
4.72967e-06, 0.0899475
4.75966e-06, 0.0848706
4.78965e-06, 0.0803116
4.81965e-06, 0.0764927
4.84964e-06, 0.0736249
4.87964e-06, 0.0718774
4.90963e-06, 0.0713431
4.93962e-06, 0.0720142
4.96962e-06, 0.0737817
4.99961e-06, 0.0764583
5.0296e-06, 0.0798143
5.0596e-06, 0.0836118
5.08959e-06, 0.0876279
5.11959e-06, 0.0916675
5.14958e-06, 0.095567
5.17957e-06, 0.0991945
5.20957e-06, 0.102447
5.23956e-06, 0.105249
5.26955e-06, 0.107548
5.29955e-06, 0.10931
5.32954e-06, 0.110522
5.35954e-06, 0.111187
5.38953e-06, 0.111321
5.41952e-06, 0.110952
5.44952e-06, 0.11012
5.47951e-06, 0.108876
5.5095e-06, 0.107278
5.5395e-06, 0.105394
5.56949e-06, 0.103298
5.59949e-06, 0.101072
5.62948e-06, 0.0988049
5.65947e-06, 0.0965887
5.68947e-06, 0.0945181
5.71946e-06, 0.0926852
5.74945e-06, 0.0911754
5.77945e-06, 0.0900607
5.80944e-06, 0.0893932
5.83944e-06, 0.0892003
5.86943e-06, 0.0894808
5.89942e-06, 0.0902049
5.92942e-06, 0.0913177
5.95941e-06, 0.0927441
5.9894e-06, 0.094397
6.0194e-06, 0.0961838
6.04939e-06, 0.0980137
6.07939e-06, 0.0998031
6.10938e-06, 0.101479
6.13937e-06, 0.102984
6.16937e-06, 0.104273
6.19936e-06, 0.105319
6.22935e-06, 0.10611
6.25935e-06, 0.106647
6.28934e-06, 0.106946
6.31934e-06, 0.107035
6.34933e-06, 0.10695
6.37932e-06, 0.106735
6.40932e-06, 0.106436
6.43931e-06, 0.106104
6.4693e-06, 0.105786
6.4993e-06, 0.105526
6.52929e-06, 0.105358
6.55929e-06, 0.105308
6.58928e-06, 0.105391
6.61927e-06, 0.105607
6.64927e-06, 0.105943
6.67926e-06, 0.106373
6.70925e-06, 0.10686
6.73925e-06, 0.107357
6.76924e-06, 0.107813
6.79924e-06, 0.108172
6.82923e-06, 0.108377
6.85922e-06, 0.108376
6.88922e-06, 0.108122
6.91921e-06, 0.107576
6.9492e-06, 0.106711
6.9792e-06, 0.105513
7.00919e-06, 0.103982
7.03919e-06, 0.102134
7.06918e-06, 0.100004
7.09917e-06, 0.0976451
7.12917e-06, 0.0951284
7.15916e-06, 0.0925461
7.18915e-06, 0.0900087
7.21915e-06, 0.0876427
7.24914e-06, 0.0855865
7.27914e-06, 0.0839813
7.30913e-06, 0.0829604
7.33912e-06, 0.0826343
7.36912e-06, 0.0830769
7.39911e-06, 0.0843142
7.4291e-06, 0.0863203
7.4591e-06, 0.0890215
7.48909e-06, 0.0923057
7.51909e-06, 0.0960353
7.54908e-06, 0.10006
7.57907e-06, 0.104225
7.60907e-06, 0.108381
7.63906e-06, 0.112387
7.66905e-06, 0.116115
7.69905e-06, 0.119447
7.72904e-06, 0.122282
7.75904e-06, 0.124536
7.78903e-06, 0.126136
7.81902e-06, 0.127031
7.84902e-06, 0.127182
7.87901e-06, 0.126568
7.909e-06, 0.125186
7.939e-06, 0.123045
7.96899e-06, 0.120174
7.99899e-06, 0.116615
8.02898e-06, 0.112423
8.05897e-06, 0.107672
8.08897e-06, 0.102446
8.11896e-06, 0.0968511
8.14895e-06, 0.0910093
8.17895e-06, 0.0850683
8.20894e-06, 0.0792059
8.23894e-06, 0.0736372
8.26893e-06, 0.0686206
8.29892e-06, 0.064454
8.32892e-06, 0.0614535
8.35891e-06, 0.059902
8.3889e-06, 0.0599781
8.4189e-06, 0.0616958
8.44889e-06, 0.0649003
8.47889e-06, 0.0693201
8.50888e-06, 0.0746379
8.53887e-06, 0.0805445
8.56887e-06, 0.086765
8.59886e-06, 0.0930649
8.62885e-06, 0.0992475
8.65885e-06, 0.105148
8.68884e-06, 0.11063
8.71884e-06, 0.115578
8.74883e-06, 0.1199
8.77882e-06, 0.123523
8.80882e-06, 0.126391
8.83881e-06, 0.128465
8.8688e-06, 0.129726
8.8988e-06, 0.130169
8.92879e-06, 0.129806
8.95879e-06, 0.128663
8.98878e-06, 0.126781
9.01877e-06, 0.124216
9.04877e-06, 0.121034
9.07876e-06, 0.117316
9.10875e-06, 0.113156
9.13875e-06, 0.108656
9.16874e-06, 0.103935
9.19874e-06, 0.0991226
9.22873e-06, 0.0943602
9.25872e-06, 0.0898014
9.28872e-06, 0.0856078
9.31871e-06, 0.0819425
9.3487e-06, 0.0789593
9.3787e-06, 0.0767876
9.40869e-06, 0.0755142
9.43868e-06, 0.0751695
9.46868e-06, 0.0757205
9.49867e-06, 0.0770766
9.52867e-06, 0.0791047
9.55866e-06, 0.0816489
9.58865e-06, 0.0845487
9.61865e-06, 0.087653
9.64864e-06, 0.0908278
9.67863e-06, 0.0939601
9.70863e-06, 0.0969589
9.73862e-06, 0.0997542
9.76862e-06, 0.102296
9.79861e-06, 0.10455
9.8286e-06, 0.106501
9.8586e-06, 0.108143
9.88859e-06, 0.109485
9.91858e-06, 0.110544
9.94858e-06, 0.111344
9.97857e-06, 0.111916
1.00086e-05, 0.112295
1.00386e-05, 0.112515
1.00686e-05, 0.112613
1.00985e-05, 0.112621
1.01285e-05, 0.112567
1.01585e-05, 0.112473
1.01885e-05, 0.112353
1.02185e-05, 0.112214
1.02485e-05, 0.11205
1.02785e-05, 0.111851
1.03085e-05, 0.111596
1.03385e-05, 0.11126
1.03685e-05, 0.110812
1.03985e-05, 0.110221
1.04285e-05, 0.109455
1.04585e-05, 0.108487
1.04885e-05, 0.107296
1.05185e-05, 0.105869
1.05485e-05, 0.104204
1.05784e-05, 0.102311
1.06084e-05, 0.100214
1.06384e-05, 0.09795
1.06684e-05, 0.0955737
1.06984e-05, 0.0931532
1.07284e-05, 0.0907712
1.07584e-05, 0.0885225
1.07884e-05, 0.0865109
1.08184e-05, 0.0848436
1.08484e-05, 0.0836241
1.08784e-05, 0.0829433
1.09084e-05, 0.0828704
1.09384e-05, 0.0834443
1.09684e-05, 0.0846693
1.09984e-05, 0.0865139
1.10284e-05, 0.0889147
1.10583e-05, 0.0917835
1.10883e-05, 0.0950147
1.11183e-05, 0.0984937
1.11483e-05, 0.102102
1.11783e-05, 0.105724
1.12083e-05, 0.109247
1.12383e-05, 0.112567
1.12683e-05, 0.115588
1.12983e-05, 0.118223
1.13283e-05, 0.120396
