

x(m), Y
8.50888e-06, 0.0519871
8.53887e-06, 0.0544134
8.56887e-06, 0.0574471
8.59886e-06, 0.0608811
8.62885e-06, 0.0645257
8.65885e-06, 0.0682197
8.68884e-06, 0.0718325
8.71884e-06, 0.0752628
8.74883e-06, 0.078435
8.77882e-06, 0.0812966
8.80882e-06, 0.0838145
8.83881e-06, 0.0859721
8.8688e-06, 0.0877669
8.8988e-06, 0.0892078
8.92879e-06, 0.0903132
8.95879e-06, 0.0911079
8.98878e-06, 0.0916223
9.01877e-06, 0.0918894
9.04877e-06, 0.0919441
9.07876e-06, 0.0918209
9.10875e-06, 0.0915534
9.13875e-06, 0.0911722
9.16874e-06, 0.0907048
9.19874e-06, 0.0901738
9.22873e-06, 0.0895968
9.25872e-06, 0.0889853
9.28872e-06, 0.0883446
9.31871e-06, 0.087674
9.3487e-06, 0.0869668
9.3787e-06, 0.0862112
9.40869e-06, 0.085392
9.43868e-06, 0.0844918
9.46868e-06, 0.0834936
9.49867e-06, 0.0823827
9.52867e-06, 0.0811493
9.55866e-06, 0.079791
9.58865e-06, 0.0783145
9.61865e-06, 0.0767382
9.64864e-06, 0.0750936
9.67863e-06, 0.0734261
9.70863e-06, 0.0717952
9.73862e-06, 0.0702739
9.76862e-06, 0.0689461
9.79861e-06, 0.0679026
9.8286e-06, 0.0672344
9.8586e-06, 0.0670247
9.88859e-06, 0.06734
9.91858e-06, 0.0682216
9.94858e-06, 0.0696805
9.97857e-06, 0.0716957
1.00086e-05, 0.0742171
1.00386e-05, 0.0771712
1.00686e-05, 0.0804679
1.00985e-05, 0.084007
1.01285e-05, 0.0876837
1.01585e-05, 0.0913928
1.01885e-05, 0.0950311
1.02185e-05, 0.0984999
1.02485e-05, 0.101706
1.02785e-05, 0.104564
1.03085e-05, 0.106996
1.03385e-05, 0.108934
1.03685e-05, 0.110319
1.03985e-05, 0.111103
1.04285e-05, 0.111253
1.04585e-05, 0.110744
1.04885e-05, 0.109568
1.05185e-05, 0.107728
1.05485e-05, 0.105239
1.05784e-05, 0.102133
1.06084e-05, 0.0984523
1.06384e-05, 0.0942545
1.06684e-05, 0.0896123
1.06984e-05, 0.0846156
1.07284e-05, 0.0793755
1.07584e-05, 0.0740292
1.07884e-05, 0.0687481
1.08184e-05, 0.0637458
1.08484e-05, 0.0592847
1.08784e-05, 0.055672
1.09084e-05, 0.0532312
1.09384e-05, 0.0522397
1.09684e-05, 0.0528451
1.09984e-05, 0.0550103
1.10284e-05, 0.0585286
1.10583e-05, 0.0630964
1.10883e-05, 0.0683889
1.11183e-05, 0.0741066
1.11483e-05, 0.0799926
1.11783e-05, 0.0858328
1.12083e-05, 0.0914507
1.12383e-05, 0.0967014
1.12683e-05, 0.101466
1.12983e-05, 0.10565
1.13283e-05, 0.10918
1.13583e-05, 0.112
1.13883e-05, 0.114075
1.14183e-05, 0.115386
1.14483e-05, 0.11593
1.14783e-05, 0.11572
1.15083e-05, 0.114782
1.15382e-05, 0.113154
1.15682e-05, 0.110888
1.15982e-05, 0.108043
1.16282e-05, 0.104688
1.16582e-05, 0.100903
1.16882e-05, 0.0967765
1.17182e-05, 0.0924083
1.17482e-05, 0.0879107
1.17782e-05, 0.083411
1.18082e-05, 0.0790533
1.18382e-05, 0.0749988
1.18682e-05, 0.0714227
1.18982e-05, 0.0685047
1.19282e-05, 0.0664114
1.19582e-05, 0.0652712
1.19882e-05, 0.0651486
1.20181e-05, 0.0660272
1.20481e-05, 0.0678112
1.20781e-05, 0.0703439
1.21081e-05, 0.0734352
1.21381e-05, 0.0768868
1.21681e-05, 0.0805115
1.21981e-05, 0.0841428
1.22281e-05, 0.0876398
1.22581e-05, 0.0908881
1.22881e-05, 0.0937988
1.23181e-05, 0.096307
1.23481e-05, 0.0983701
1.23781e-05, 0.0999651
1.24081e-05, 0.101088
1.24381e-05, 0.10175
1.24681e-05, 0.101978
1.2498e-05, 0.101811
1.2528e-05, 0.101298
1.2558e-05, 0.100498
1.2588e-05, 0.0994744
1.2618e-05, 0.0982973
1.2648e-05, 0.0970381
1.2678e-05, 0.095768
1.2708e-05, 0.0945551
1.2738e-05, 0.0934615
1.2768e-05, 0.0925396
1.2798e-05, 0.0918295
1.2828e-05, 0.0913562
1.2858e-05, 0.0911279
1.2888e-05, 0.0911357
1.2918e-05, 0.091354
1.2948e-05, 0.0917434
1.29779e-05, 0.0922534
1.30079e-05, 0.092827
1.30379e-05, 0.0934045
1.30679e-05, 0.0939276
1.30979e-05, 0.0943433
1.31279e-05, 0.0946066
1.31579e-05, 0.0946835
1.31879e-05, 0.0945521
1.32179e-05, 0.0942041
1.32479e-05, 0.0936452
1.32779e-05, 0.0928957
1.33079e-05, 0.0919894
1.33379e-05, 0.0909734
1.33679e-05, 0.0899061
1.33979e-05, 0.0888555
1.34279e-05, 0.0878961
1.34578e-05, 0.087105
1.34878e-05, 0.0865576
1.35178e-05, 0.0863214
1.35478e-05, 0.0864515
1.35778e-05, 0.086984
1.36078e-05, 0.0879333
1.36378e-05, 0.0892891
1.36678e-05, 0.0910176
1.36978e-05, 0.0930631
1.37278e-05, 0.0953528
1.37578e-05, 0.0978013
1.37878e-05, 0.100316
1.38178e-05, 0.102801
1.38478e-05, 0.105162
1.38778e-05, 0.107311
1.39078e-05, 0.109167
1.39377e-05, 0.11066
1.39677e-05, 0.111731
1.39977e-05, 0.112335
1.40277e-05, 0.112442
1.40577e-05, 0.112038
1.40877e-05, 0.111125
1.41177e-05, 0.109719
1.41477e-05, 0.107855
1.41777e-05, 0.105585
1.42077e-05, 0.102973
1.42377e-05, 0.100104
1.42677e-05, 0.0970762
1.42977e-05, 0.0940032
1.43277e-05, 0.0910121
1.43577e-05, 0.0882402
1.43877e-05, 0.0858294
1.44176e-05, 0.083918
1.44476e-05, 0.0826293
1.44776e-05, 0.0820581
1.45076e-05, 0.0822588
1.45376e-05, 0.0832368
1.45676e-05, 0.0849478
1.45976e-05, 0.0873032
1.46276e-05, 0.090182
1.46576e-05, 0.0934426
1.46876e-05, 0.0969356
1.47176e-05, 0.100513
1.47476e-05, 0.104033
1.47776e-05, 0.107368
1.48076e-05, 0.110402
1.48376e-05, 0.113037
1.48676e-05, 0.115191
1.48975e-05, 0.116798
1.49275e-05, 0.117812
1.49575e-05, 0.118204
1.49875e-05, 0.117961
1.50175e-05, 0.117091
1.50475e-05, 0.115617
1.50775e-05, 0.113583
1.51075e-05, 0.111048
1.51375e-05, 0.108088
1.51675e-05, 0.104801
1.51975e-05, 0.101296
1.52275e-05, 0.0977046
1.52575e-05, 0.0941713
1.52875e-05, 0.0908542
1.53175e-05, 0.0879187
1.53475e-05, 0.0855272
1.53774e-05, 0.0838266
1.54074e-05, 0.0829306
1.54374e-05, 0.0829045
1.54674e-05, 0.0837539
1.54974e-05, 0.0854246
1.55274e-05, 0.0878101
1.55574e-05, 0.0907677
1.55874e-05, 0.0941348
1.56174e-05, 0.0977441
1.56474e-05, 0.101434
1.56774e-05, 0.105057
1.57074e-05, 0.10848
1.57374e-05, 0.111591
1.57674e-05, 0.114295
1.57974e-05, 0.116517
1.58274e-05, 0.1182
1.58573e-05, 0.119307
1.58873e-05, 0.119817
1.59173e-05, 0.119726
1.59473e-05, 0.119048
1.59773e-05, 0.117812
1.60073e-05, 0.11606
1.60373e-05, 0.113854
1.60673e-05, 0.111267
1.60973e-05, 0.108386
1.61273e-05, 0.105313
1.61573e-05, 0.102162
1.61873e-05, 0.099058
1.62173e-05, 0.0961339
1.62473e-05, 0.0935255
1.62773e-05, 0.0913635
1.63073e-05, 0.0897641
1.63372e-05, 0.0888169
1.63672e-05, 0.0885746
1.63972e-05, 0.0890454
1.64272e-05, 0.0901914
1.64572e-05, 0.0919334
1.64872e-05, 0.0941606
1.65172e-05, 0.0967427
1.65472e-05, 0.0995412
1.65772e-05, 0.102419
1.66072e-05, 0.10525
1.66372e-05, 0.107918
1.66672e-05, 0.110327
1.66972e-05, 0.112396
1.67272e-05, 0.114067
1.67572e-05, 0.115295
1.67872e-05, 0.116057
1.68171e-05, 0.116347
1.68471e-05, 0.116174
1.68771e-05, 0.115566
1.69071e-05, 0.114562
1.69371e-05, 0.113218
1.69671e-05, 0.1116
1.69971e-05, 0.109786
1.70271e-05, 0.107861
1.70571e-05, 0.105919
1.70871e-05, 0.104052
1.71171e-05, 0.102357
1.71471e-05, 0.100919
1.71771e-05, 0.0998155
1.72071e-05, 0.0991037
1.72371e-05, 0.0988196
1.72671e-05, 0.098973
1.7297e-05, 0.0995468
1.7327e-05, 0.100499
1.7357e-05, 0.101764
1.7387e-05, 0.103263
1.7417e-05, 0.104905
1.7447e-05, 0.106598
1.7477e-05, 0.108248
1.7507e-05, 0.109772
1.7537e-05, 0.111093
1.7567e-05, 0.11215
1.7597e-05, 0.112893
1.7627e-05, 0.113291
1.7657e-05, 0.113326
1.7687e-05, 0.112998
1.7717e-05, 0.112325
1.7747e-05, 0.111337
1.77769e-05, 0.110084
1.78069e-05, 0.108626
1.78369e-05, 0.107039
1.78669e-05, 0.105407
1.78969e-05, 0.103824
1.79269e-05, 0.102386
1.79569e-05, 0.101188
1.79869e-05, 0.100319
1.80169e-05, 0.0998507
1.80469e-05, 0.0998374
1.80769e-05, 0.100306
1.81069e-05, 0.101253
1.81369e-05, 0.102648
1.81669e-05, 0.104433
1.81969e-05, 0.106527
1.82269e-05, 0.108834
1.82568e-05, 0.111251
1.82868e-05, 0.11367
1.83168e-05, 0.115984
1.83468e-05, 0.118095
1.83768e-05, 0.119914
1.84068e-05, 0.121363
1.84368e-05, 0.122382
1.84668e-05, 0.122922
1.84968e-05, 0.122954
1.85268e-05, 0.122464
1.85568e-05, 0.121457
1.85868e-05, 0.119958
1.86168e-05, 0.118006
1.86468e-05, 0.115663
1.86768e-05, 0.113006
1.87068e-05, 0.110133
1.87367e-05, 0.107156
1.87667e-05, 0.104203
