

x(m), Y
1.43035e-06, 0.0284808
1.46035e-06, 0.031872
1.49034e-06, 0.0351638
1.52034e-06, 0.0382806
1.55033e-06, 0.0411642
1.58032e-06, 0.0437706
1.61032e-06, 0.0460681
1.64031e-06, 0.0480369
1.6703e-06, 0.0496675
1.7003e-06, 0.0509607
1.73029e-06, 0.0519258
1.76029e-06, 0.0525801
1.79028e-06, 0.0529478
1.82027e-06, 0.053058
1.85027e-06, 0.0529445
1.88026e-06, 0.0526437
1.91025e-06, 0.0521937
1.94025e-06, 0.051633
1.97024e-06, 0.0509995
2.00024e-06, 0.0503287
2.03023e-06, 0.0496533
2.06022e-06, 0.0490011
2.09022e-06, 0.0483942
2.12021e-06, 0.0478475
2.1502e-06, 0.047368
2.1802e-06, 0.0469545
2.21019e-06, 0.0465972
2.24019e-06, 0.0462787
2.27018e-06, 0.0459755
2.30017e-06, 0.0456596
2.33017e-06, 0.0453011
2.36016e-06, 0.0448702
2.39015e-06, 0.0443397
2.42015e-06, 0.0436875
2.45014e-06, 0.0428983
2.48014e-06, 0.0419654
2.51013e-06, 0.0408931
2.54012e-06, 0.0396976
2.57012e-06, 0.0384097
2.60011e-06, 0.037076
2.6301e-06, 0.0357612
2.6601e-06, 0.0345491
2.69009e-06, 0.033541
2.72009e-06, 0.032851
2.75008e-06, 0.032594
2.78007e-06, 0.0328688
2.81007e-06, 0.0337385
2.84006e-06, 0.0352181
2.87005e-06, 0.0372724
2.90005e-06, 0.0398269
2.93004e-06, 0.0427819
2.96004e-06, 0.0460271
2.99003e-06, 0.0494499
3.02002e-06, 0.0529414
3.05002e-06, 0.0563986
3.08001e-06, 0.0597256
3.11e-06, 0.0628344
3.14e-06, 0.0656451
3.16999e-06, 0.0680874
3.19999e-06, 0.0701006
3.22998e-06, 0.0716349
3.25997e-06, 0.0726517
3.28997e-06, 0.0731244
3.31996e-06, 0.0730381
3.34995e-06, 0.0723897
3.37995e-06, 0.0711867
3.40994e-06, 0.0694466
3.43994e-06, 0.0671951
3.46993e-06, 0.0644647
3.49992e-06, 0.0612927
3.52992e-06, 0.0577194
3.55991e-06, 0.0537875
3.5899e-06, 0.0495407
3.6199e-06, 0.0450249
3.64989e-06, 0.0402911
3.67989e-06, 0.0354016
3.70988e-06, 0.0304438
3.73987e-06, 0.0255595
3.76987e-06, 0.0210066
3.79986e-06, 0.017284
3.82985e-06, 0.0152537
3.85985e-06, 0.0157744
3.88984e-06, 0.0187402
3.91984e-06, 0.0232692
3.94983e-06, 0.0286093
3.97982e-06, 0.0343204
4.00982e-06, 0.0401459
4.03981e-06, 0.045917
4.0698e-06, 0.0515073
4.0998e-06, 0.0568143
4.12979e-06, 0.0617507
4.15979e-06, 0.0662421
4.18978e-06, 0.070226
4.21977e-06, 0.0736518
4.24977e-06, 0.0764814
4.27976e-06, 0.0786893
4.30975e-06, 0.0802628
4.33975e-06, 0.0812014
4.36974e-06, 0.0815163
4.39974e-06, 0.0812291
4.42973e-06, 0.0803704
4.45972e-06, 0.0789789
4.48972e-06, 0.0770994
4.51971e-06, 0.0747818
4.5497e-06, 0.0720798
4.5797e-06, 0.0690507
4.60969e-06, 0.065755
4.63969e-06, 0.0622571
4.66968e-06, 0.0586263
4.69967e-06, 0.0549392
4.72967e-06, 0.0512818
4.75966e-06, 0.0477522
4.78965e-06, 0.0444629
4.81965e-06, 0.0415401
4.84964e-06, 0.0391185
4.87964e-06, 0.0373277
4.90963e-06, 0.036269
4.93962e-06, 0.0359898
4.96962e-06, 0.0364673
4.99961e-06, 0.0376116
5.0296e-06, 0.039289
5.0596e-06, 0.0413494
5.08959e-06, 0.0436502
5.11959e-06, 0.0460678
5.14958e-06, 0.0485025
5.17957e-06, 0.0508781
5.20957e-06, 0.0531393
5.23956e-06, 0.055249
5.26955e-06, 0.057185
5.29955e-06, 0.0589379
5.32954e-06, 0.0605082
5.35954e-06, 0.0619044
5.38953e-06, 0.063141
5.41952e-06, 0.0642368
5.44952e-06, 0.0652123
5.47951e-06, 0.0660891
5.5095e-06, 0.066887
5.5395e-06, 0.0676232
5.56949e-06, 0.0683104
5.59949e-06, 0.0689559
5.62948e-06, 0.0695603
5.65947e-06, 0.0701175
5.68947e-06, 0.0706146
5.71946e-06, 0.0710327
5.74945e-06, 0.0713473
5.77945e-06, 0.0715308
5.80944e-06, 0.0715536
5.83944e-06, 0.0713863
5.86943e-06, 0.0710018
5.89942e-06, 0.0703773
5.92942e-06, 0.0694962
5.95941e-06, 0.0683496
5.9894e-06, 0.0669377
6.0194e-06, 0.0652715
6.04939e-06, 0.0633732
6.07939e-06, 0.0612776
6.10938e-06, 0.0590331
6.13937e-06, 0.056703
6.16937e-06, 0.0543662
6.19936e-06, 0.0521184
6.22935e-06, 0.0500717
6.25935e-06, 0.0483516
6.28934e-06, 0.0470899
6.31934e-06, 0.0464124
6.34933e-06, 0.0464205
6.37932e-06, 0.0471742
6.40932e-06, 0.0486797
6.43931e-06, 0.0508898
6.4693e-06, 0.0537139
6.4993e-06, 0.0570337
6.52929e-06, 0.0607176
6.55929e-06, 0.0646312
6.58928e-06, 0.0686434
6.61927e-06, 0.0726295
6.64927e-06, 0.0764727
6.67926e-06, 0.0800653
6.70925e-06, 0.0833087
6.73925e-06, 0.0861149
6.76924e-06, 0.0884072
6.79924e-06, 0.0901212
